736	'Albert_Einstein'	'Wikipedia_articles_with_ULAN_identifiers'
736	'Albert_Einstein'	'Wikipedia_articles_with_VIAF_identifiers'
736	'Albert_Einstein'	'Wikipedia_articles_with_WorldCat-VIAF_identifiers'
736	'Albert_Einstein'	'Wikipedia_articles_with_suppressed_authority_control_identifiers'
736	'Albert_Einstein'	'Wikipedia_indefinitely_semi-protected_pages'
736	'Albert_Einstein'	'Winners_of_the_Max_Planck_Medal'
736	'Albert_Einstein'	'World_federalists'
737	'Afghanistan'	'1709_establishments_in_Asia'
737	'Afghanistan'	'Afghanistan'
737	'Afghanistan'	'All_Wikipedia_articles_written_in_American_English'
737	'Afghanistan'	'All_articles_containing_potentially_dated_statements'
737	'Afghanistan'	'All_articles_needing_additional_references'
737	'Afghanistan'	'All_articles_with_failed_verification'
737	'Afghanistan'	'All_articles_with_unsourced_statements'
737	'Afghanistan'	'Articles_containing_Arabic-language_text'
737	'Afghanistan'	'Articles_containing_Dari-language_text'
737	'Afghanistan'	'Articles_containing_Pashto-language_text'
737	'Afghanistan'	'Articles_containing_explicitly_cited_English-language_text'
737	'Afghanistan'	'Articles_containing_potentially_dated_statements_from_2012'
737	'Afghanistan'	'Articles_containing_potentially_dated_statements_from_2014'
737	'Afghanistan'	'Articles_containing_potentially_dated_statements_from_2017'
737	'Afghanistan'	'Articles_needing_additional_references_from_August_2017'
737	'Afghanistan'	'Articles_with_Curlie_links'
737	'Afghanistan'	'Articles_with_failed_verification_from_December_2013'
737	'Afghanistan'	'Articles_with_hAudio_microformats'
737	'Afghanistan'	'Articles_with_short_description'
737	'Afghanistan'	'Articles_with_unsourced_statements_from_February_2018'
737	'Afghanistan'	'Articles_with_unsourced_statements_from_January_2019'
737	'Afghanistan'	'Articles_with_unsourced_statements_from_October_2018'
737	'Afghanistan'	'CS1:_long_volume_value'
737	'Afghanistan'	'Central_Asian_countries'
737	'Afghanistan'	'Coordinates_on_Wikidata'
737	'Afghanistan'	'Countries_in_Asia'
737	'Afghanistan'	'Iranian_Plateau'
737	'Afghanistan'	'Iranian_countries_and_territories'
737	'Afghanistan'	'Islamic_republics'
737	'Afghanistan'	'Landlocked_countries'
737	'Afghanistan'	'Least_developed_countries'
737	'Afghanistan'	'Member_states_of_the_Organisation_of_Islamic_Cooperation'
737	'Afghanistan'	'Member_states_of_the_South_Asian_Association_for_Regional_Cooperation'
737	'Afghanistan'	'Member_states_of_the_United_Nations'
737	'Afghanistan'	'Pages_including_recorded_pronunciations_(English)'
737	'Afghanistan'	'Pages_using_infobox_country_or_infobox_former_country_with_the_symbol_caption_or_type_parameters'
737	'Afghanistan'	'Pashto-speaking_countries_and_territories'
737	'Afghanistan'	'Persian-speaking_countries_and_territories'
737	'Afghanistan'	'South_Asian_countries'
737	'Afghanistan'	'States_and_territories_established_in_1709'
737	'Afghanistan'	'States_and_territories_established_in_1747'
737	'Afghanistan'	'Territories_under_military_occupation'
737	'Afghanistan'	'Use_American_English_from_May_2017'
737	'Afghanistan'	'Use_dmy_dates_from_January_2019'
737	'Afghanistan'	'Webarchive_template_wayback_links'
737	'Afghanistan'	'Wikipedia_articles_needing_clarification_from_February_2018'
737	'Afghanistan'	'Wikipedia_articles_with_BNE_identifiers'
737	'Afghanistan'	'Wikipedia_articles_with_BNF_identifiers'
737	'Afghanistan'	'Wikipedia_articles_with_GND_identifiers'
737	'Afghanistan'	'Wikipedia_articles_with_HDS_identifiers'
737	'Afghanistan'	'Wikipedia_articles_with_ISNI_identifiers'
737	'Afghanistan'	'Wikipedia_articles_with_LCCN_identifiers'
737	'Afghanistan'	'Wikipedia_articles_with_MusicBrainz_area_identifiers'
737	'Afghanistan'	'Wikipedia_articles_with_NARA_identifiers'
737	'Afghanistan'	'Wikipedia_articles_with_NDL_identifiers'
737	'Afghanistan'	'Wikipedia_articles_with_NKC_identifiers'
737	'Afghanistan'	'Wikipedia_articles_with_NLA_identifiers'
737	'Afghanistan'	'Wikipedia_articles_with_SUDOC_identifiers'
737	'Afghanistan'	'Wikipedia_articles_with_VIAF_identifiers'
737	'Afghanistan'	'Wikipedia_articles_with_WorldCat-VIAF_identifiers'
737	'Afghanistan'	'Wikipedia_indefinitely_move-protected_pages'
737	'Afghanistan'	'Wikipedia_indefinitely_semi-protected_pages'
738	'Albania'	'Albania'
738	'Albania'	'Albanian-speaking_countries_and_territories'
738	'Albania'	'All_articles_containing_potentially_dated_statements'
738	'Albania'	'All_articles_needing_additional_references'
738	'Albania'	'All_articles_with_dead_external_links'
738	'Albania'	'All_articles_with_failed_verification'
738	'Albania'	'All_articles_with_unsourced_statements'
738	'Albania'	'Articles_containing_Albanian-language_text'
738	'Albania'	'Articles_containing_Gheg_Albanian-language_text'
738	'Albania'	'Articles_containing_potentially_dated_statements_from_2011'
738	'Albania'	'Articles_containing_potentially_dated_statements_from_2014'
738	'Albania'	'Articles_containing_potentially_dated_statements_from_2016'
738	'Albania'	'Articles_containing_potentially_dated_statements_from_December_2016'
738	'Albania'	'Articles_containing_potentially_dated_statements_from_January_2015'
738	'Albania'	'Articles_needing_additional_references_from_October_2018'
738	'Albania'	'Articles_with_Albanian-language_external_links'
738	'Albania'	'Articles_with_Curlie_links'
738	'Albania'	'Articles_with_Italian-language_external_links'
738	'Albania'	'Articles_with_dead_external_links_from_January_2019'
738	'Albania'	'Articles_with_dead_external_links_from_November_2017'
738	'Albania'	'Articles_with_failed_verification_from_November_2016'
738	'Albania'	'Articles_with_failed_verification_from_November_2017'
738	'Albania'	'Articles_with_hAudio_microformats'
738	'Albania'	'Articles_with_permanently_dead_external_links'
738	'Albania'	'Articles_with_short_description'
738	'Albania'	'Articles_with_unsourced_statements_from_March_2009'
738	'Albania'	'Balkan_countries'
738	'Albania'	'CS1:_Julian-Gregorian_uncertainty'
738	'Albania'	'CS1_Albanian-language_sources_(sq)'
738	'Albania'	'CS1_German-language_sources_(de)'
738	'Albania'	'CS1_Romanian-language_sources_(ro)'
738	'Albania'	'CS1_maint:_BOT:_original-url_status_unknown'
738	'Albania'	'CS1_maint:_Multiple_names:_authors_list'
738	'Albania'	'Coordinates_on_Wikidata'
738	'Albania'	'Countries_in_Europe'
738	'Albania'	'Member_states_of_NATO'
738	'Albania'	'Member_states_of_the_Council_of_Europe'
738	'Albania'	'Member_states_of_the_Organisation_internationale_de_la_Francophonie'
738	'Albania'	'Member_states_of_the_Organisation_of_Islamic_Cooperation'
738	'Albania'	'Member_states_of_the_Union_for_the_Mediterranean'
738	'Albania'	'Member_states_of_the_United_Nations'
738	'Albania'	'Official_website_different_in_Wikidata_and_Wikipedia'
738	'Albania'	'Pages_including_recorded_pronunciations_(English)'
738	'Albania'	'Pages_using_deprecated_image_syntax'
738	'Albania'	'Pages_using_infobox_country_or_infobox_former_country_with_the_symbol_caption_or_type_parameters'
738	'Albania'	'Pages_using_multiple_image_with_auto_scaled_images'
738	'Albania'	'Republics'
738	'Albania'	'Southeastern_European_countries'
738	'Albania'	'Southern_European_countries'
738	'Albania'	'States_and_territories_established_in_1912'
738	'Albania'	'Use_dmy_dates_from_November_2016'
738	'Albania'	'Webarchive_template_wayback_links'
738	'Albania'	'Wikipedia_articles_needing_page_number_citations_from_November_2017'
738	'Albania'	'Wikipedia_articles_with_BNE_identifiers'
738	'Albania'	'Wikipedia_articles_with_BNF_identifiers'
738	'Albania'	'Wikipedia_articles_with_GND_identifiers'
738	'Albania'	'Wikipedia_articles_with_HDS_identifiers'
738	'Albania'	'Wikipedia_articles_with_ISNI_identifiers'
738	'Albania'	'Wikipedia_articles_with_LCCN_identifiers'
738	'Albania'	'Wikipedia_articles_with_MusicBrainz_area_identifiers'
738	'Albania'	'Wikipedia_articles_with_NARA_identifiers'
738	'Albania'	'Wikipedia_articles_with_NDL_identifiers'
738	'Albania'	'Wikipedia_articles_with_NKC_identifiers'
738	'Albania'	'Wikipedia_articles_with_SELIBR_identifiers'
738	'Albania'	'Wikipedia_articles_with_SUDOC_identifiers'
738	'Albania'	'Wikipedia_articles_with_VIAF_identifiers'
738	'Albania'	'Wikipedia_articles_with_WorldCat-VIAF_identifiers'
738	'Albania'	'Wikipedia_pages_under_30-500_editing_restriction'
740	'Allah'	'All_articles_needing_additional_references'
740	'Allah'	'All_articles_with_unsourced_statements'
740	'Allah'	'Allah'
740	'Allah'	'Articles_containing_Arabic-language_text'
740	'Allah'	'Articles_containing_Aramaic-language_text'
740	'Allah'	'Articles_containing_Bengali-language_text'
740	'Allah'	'Articles_containing_Bosnian-language_text'
740	'Allah'	'Articles_containing_Bulgarian-language_text'
740	'Allah'	'Articles_containing_Chinese-language_text'
740	'Allah'	'Articles_containing_Greek-language_text'
740	'Allah'	'Articles_containing_Hebrew-language_text'
740	'Allah'	'Articles_containing_Hindi-language_text'
740	'Allah'	'Articles_containing_Japanese-language_text'
740	'Allah'	'Articles_containing_Kazakh-language_text'
740	'Allah'	'Articles_containing_Korean-language_text'
740	'Allah'	'Articles_containing_Latvian-language_text'
740	'Allah'	'Articles_containing_Macedonian-language_text'
740	'Allah'	'Articles_containing_Malayalam-language_text'
740	'Allah'	'Articles_containing_Maltese-language_text'
740	'Allah'	'Articles_containing_Persian-language_text'
740	'Allah'	'Articles_containing_Polish-language_text'
740	'Allah'	'Articles_containing_Portuguese-language_text'
740	'Allah'	'Articles_containing_Slovak-language_text'
740	'Allah'	'Articles_containing_Thai-language_text'
740	'Allah'	'Articles_containing_Turkish-language_text'
740	'Allah'	'Articles_containing_Vietnamese-language_text'
740	'Allah'	'Articles_needing_additional_references_from_November_2018'
740	'Allah'	'Articles_with_Indonesian-language_external_links'
740	'Allah'	'Articles_with_hAudio_microformats'
740	'Allah'	'Articles_with_short_description'
740	'Allah'	'Articles_with_unsourced_statements_from_February_2019'
740	'Allah'	'God'
740	'Allah'	'Good_articles'
740	'Allah'	'Islamic_terminology'
740	'Allah'	'Use_dmy_dates_from_April_2012'
740	'Allah'	'Webarchive_template_wayback_links'
740	'Allah'	'Wikipedia_articles_with_GND_identifiers'
740	'Allah'	'Wikipedia_articles_with_LCCN_identifiers'
740	'Allah'	'Wikipedia_indefinitely_move-protected_pages'
740	'Allah'	'Wikipedia_indefinitely_semi-protected_pages'
742	'Algorithms_(journal)'	'Computer_science_journals'
742	'Algorithms_(journal)'	'English-language_journals'
742	'Algorithms_(journal)'	'MDPI_academic_journals'
742	'Algorithms_(journal)'	'Mathematics_journals'
742	'Algorithms_(journal)'	'Open_access_journals'
742	'Algorithms_(journal)'	'Publications_established_in_2008'
742	'Algorithms_(journal)'	'Quarterly_journals'
742	'Algorithms_(journal)'	'Use_dmy_dates_from_June_2013'
743	'Antigua_And_Barbuda'	'Redirects_from_other_capitalisations'
743	'Antigua_And_Barbuda'	'Unprintworthy_redirects'
746	'Azerbaijan'	'1991_establishments_in_Asia'
746	'Azerbaijan'	'1991_establishments_in_Europe'
746	'Azerbaijan'	'All_articles_containing_potentially_dated_statements'
746	'Azerbaijan'	'All_articles_with_dead_external_links'
746	'Azerbaijan'	'All_articles_with_unsourced_statements'
746	'Azerbaijan'	'All_articles_with_vague_or_ambiguous_time'
746	'Azerbaijan'	'Articles_containing_Arabic-language_text'
746	'Azerbaijan'	'Articles_containing_Azerbaijani-language_text'
746	'Azerbaijan'	'Articles_containing_Russian-language_text'
746	'Azerbaijan'	'Articles_containing_potentially_dated_statements_from_2009'
746	'Azerbaijan'	'Articles_containing_potentially_dated_statements_from_January_2019'
746	'Azerbaijan'	'Articles_with_Azerbaijani-language_external_links'
746	'Azerbaijan'	'Articles_with_Curlie_links'
746	'Azerbaijan'	'Articles_with_Russian-language_external_links'
746	'Azerbaijan'	'Articles_with_dead_external_links_from_December_2017'
746	'Azerbaijan'	'Articles_with_dead_external_links_from_November_2017'
746	'Azerbaijan'	'Articles_with_hAudio_microformats'
746	'Azerbaijan'	'Articles_with_permanently_dead_external_links'
746	'Azerbaijan'	'Articles_with_short_description'
746	'Azerbaijan'	'Articles_with_unsourced_statements_from_August_2016'
746	'Azerbaijan'	'Articles_with_unsourced_statements_from_May_2018'
746	'Azerbaijan'	'Articles_with_unsourced_statements_from_October_2018'
746	'Azerbaijan'	'Azerbaijan'
746	'Azerbaijan'	'Azerbaijani-speaking_countries_and_territories'
746	'Azerbaijan'	'CS1:_long_volume_value'
746	'Azerbaijan'	'CS1_Azerbaijani-language_sources_(az)'
746	'Azerbaijan'	'CS1_French-language_sources_(fr)'
746	'Azerbaijan'	'CS1_Russian-language_sources_(ru)'
746	'Azerbaijan'	'CS1_maint:_BOT:_original-url_status_unknown'
746	'Azerbaijan'	'CS1_maint:_Multiple_names:_authors_list'
746	'Azerbaijan'	'CS1_uses_Russian-language_script_(ru)'
746	'Azerbaijan'	'Commons_category_link_is_on_Wikidata'
746	'Azerbaijan'	'Coordinates_on_Wikidata'
746	'Azerbaijan'	'Countries_in_Asia'
746	'Azerbaijan'	'Countries_in_Europe'
746	'Azerbaijan'	'Eastern_European_countries'
746	'Azerbaijan'	'Good_articles'
746	'Azerbaijan'	'Landlocked_countries'
746	'Azerbaijan'	'Member_states_of_the_Commonwealth_of_Independent_States'
746	'Azerbaijan'	'Member_states_of_the_Council_of_Europe'
746	'Azerbaijan'	'Member_states_of_the_Organisation_of_Islamic_Cooperation'
746	'Azerbaijan'	'Member_states_of_the_United_Nations'
746	'Azerbaijan'	'Modern_Turkic_states'
746	'Azerbaijan'	'Pages_including_recorded_pronunciations_(English)'
746	'Azerbaijan'	'Pages_using_infobox_country_or_infobox_former_country_with_the_symbol_caption_or_type_parameters'
746	'Azerbaijan'	'Republics'
746	'Azerbaijan'	'Requests_for_audio_pronunciation_(Azerbaijani)'
746	'Azerbaijan'	'Russian-speaking_countries_and_territories'
746	'Azerbaijan'	'States_and_territories_established_in_1991'
746	'Azerbaijan'	'Transcaucasia'
746	'Azerbaijan'	'Use_dmy_dates_from_January_2019'
746	'Azerbaijan'	'Vague_or_ambiguous_time_from_December_2017'
746	'Azerbaijan'	'Webarchive_template_wayback_links'
746	'Azerbaijan'	'Western_Asian_countries'
746	'Azerbaijan'	'Wikipedia_articles_with_GND_identifiers'
746	'Azerbaijan'	'Wikipedia_articles_with_HDS_identifiers'
746	'Azerbaijan'	'Wikipedia_articles_with_ISNI_identifiers'
746	'Azerbaijan'	'Wikipedia_articles_with_LCCN_identifiers'
746	'Azerbaijan'	'Wikipedia_articles_with_MusicBrainz_area_identifiers'
746	'Azerbaijan'	'Wikipedia_articles_with_NARA_identifiers'
746	'Azerbaijan'	'Wikipedia_articles_with_NDL_identifiers'
746	'Azerbaijan'	'Wikipedia_articles_with_NKC_identifiers'
746	'Azerbaijan'	'Wikipedia_articles_with_VIAF_identifiers'
746	'Azerbaijan'	'Wikipedia_articles_with_WorldCat-VIAF_identifiers'
746	'Azerbaijan'	'Wikipedia_indefinitely_move-protected_pages'
746	'Azerbaijan'	'Wikipedia_pages_semi-protected_against_vandalism'
748	'Amateur_astronomy'	'All_articles_needing_additional_references'
748	'Amateur_astronomy'	'All_articles_to_be_expanded'
748	'Amateur_astronomy'	'All_articles_with_specifically_marked_weasel-worded_phrases'
748	'Amateur_astronomy'	'All_articles_with_unsourced_statements'
748	'Amateur_astronomy'	'Amateur_astronomy'
748	'Amateur_astronomy'	'Articles_containing_video_clips'
748	'Amateur_astronomy'	'Articles_needing_additional_references_from_September_2017'
748	'Amateur_astronomy'	'Articles_to_be_expanded_from_November_2013'
748	'Amateur_astronomy'	'Articles_using_small_message_boxes'
748	'Amateur_astronomy'	'Articles_with_specifically_marked_weasel-worded_phrases_from_September_2017'
748	'Amateur_astronomy'	'Articles_with_unsourced_statements_from_November_2018'
748	'Amateur_astronomy'	'Articles_with_unsourced_statements_from_September_2017'
748	'Amateur_astronomy'	'Citizen_science'
748	'Amateur_astronomy'	'Commons_category_link_is_on_Wikidata'
748	'Amateur_astronomy'	'Use_mdy_dates_from_June_2013'
748	'Amateur_astronomy'	'Wikipedia_articles_needing_clarification_from_September_2017'
751	'Aikido'	'Aikido'
751	'Aikido'	'Articles_containing_Japanese-language_text'
751	'Aikido'	'Articles_containing_video_clips'
751	'Aikido'	'Articles_with_Encyclop\xc3\xa6dia_Britannica_links'
751	'Aikido'	'Articles_with_short_description'
751	'Aikido'	'CS1_maint:_Archived_copy_as_title'
751	'Aikido'	'D\xc5\x8d'
751	'Aikido'	'Featured_articles'
751	'Aikido'	'Japanese_martial_arts'
751	'Aikido'	'Use_dmy_dates_from_September_2011'
751	'Aikido'	'Wikipedia_articles_with_GND_identifiers'
751	'Aikido'	'Wikipedia_articles_with_NDL_identifiers'
752	'Art'	'Aesthetics'
752	'Art'	'All_articles_with_dead_external_links'
752	'Art'	'Articles_with_Curlie_links'
752	'Art'	'Articles_with_dead_external_links_from_June_2016'
752	'Art'	'Articles_with_dead_external_links_from_May_2016'
752	'Art'	'Articles_with_short_description'
752	'Art'	'Arts'
752	'Art'	'CS1:_long_volume_value'
752	'Art'	'Pages_using_div_col_with_small_parameter'
752	'Art'	'Thought_experiments'
752	'Art'	'Use_dmy_dates_from_May_2016'
752	'Art'	'Visual_arts'
752	'Art'	'Webarchive_template_wayback_links'
752	'Art'	'Wikipedia_articles_needing_clarification_from_May_2012'
752	'Art'	'Wikipedia_articles_with_BNE_identifiers'
752	'Art'	'Wikipedia_articles_with_BNF_identifiers'
752	'Art'	'Wikipedia_articles_with_LCCN_identifiers'
752	'Art'	'Wikipedia_articles_with_NARA_identifiers'
752	'Art'	'Wikipedia_indefinitely_move-protected_pages'
752	'Art'	'Wikipedia_indefinitely_semi-protected_pages'
755	'Albania/History'	'Redirects_with_old_history'
755	'Albania/History'	'Unprintworthy_redirects'
758	'Albania/Transnational_Issues'	'Redirects_with_old_history'
758	'Albania/Transnational_Issues'	'Unprintworthy_redirects'
759	'Albania/People'	'Redirects_with_old_history'
759	'Albania/People'	'Unprintworthy_redirects'
763	'Albania/Foreign_relations'	'Redirects_with_old_history'
763	'Albania/Foreign_relations'	'Unprintworthy_redirects'
764	'Agnostida'	'Agnostida'
764	'Agnostida'	'Articles_with_\'species\'_microformats'
764	'Agnostida'	'Cambrian_first_appearances'
764	'Agnostida'	'Cambrian_trilobites'
764	'Agnostida'	'Fossil_taxa_described_in_1864'
764	'Agnostida'	'Late_Ordovician_extinctions'
764	'Agnostida'	'Ordovician_trilobites'
764	'Agnostida'	'Taxa_named_by_John_William_Salter'
764	'Agnostida'	'Trilobite_orders'
764	'Agnostida'	'Use_dmy_dates_from_June_2013'
765	'Abortion'	'Abortion'
765	'Abortion'	'All_Wikipedia_articles_written_in_American_English'
765	'Abortion'	'All_articles_containing_potentially_dated_statements'
765	'Abortion'	'Articles_containing_potentially_dated_statements_from_2008'
765	'Abortion'	'Articles_containing_potentially_dated_statements_from_2014'
765	'Abortion'	'CS1:_long_volume_value'
765	'Abortion'	'CS1_maint:_Extra_text:_authors_list'
765	'Abortion'	'CS1_maint:_Uses_authors_parameter'
765	'Abortion'	'Fertility'
765	'Abortion'	'Gender_studies'
765	'Abortion'	'Human_reproduction'
765	'Abortion'	'Pages_containing_links_to_subscription-only_content'
765	'Abortion'	'RTT'
765	'Abortion'	'RTTEM'
765	'Abortion'	'Use_American_English_from_September_2016'
765	'Abortion'	'Use_dmy_dates_from_May_2014'
765	'Abortion'	'Webarchive_template_wayback_links'
765	'Abortion'	'Wikipedia_indefinitely_move-protected_pages'
765	'Abortion'	'Wikipedia_indefinitely_semi-protected_pages'
766	'Abstract_(law)'	'All_articles_needing_additional_references'
766	'Abstract_(law)'	'Articles_needing_additional_references_from_November_2007'
766	'Abstract_(law)'	'Legal_research'
766	'Abstract_(law)'	'Use_dmy_dates_from_June_2013'
766	'Abstract_(law)'	'Wikipedia_articles_needing_clarification_from_February_2011'
771	'American_Revolutionary_War'	'All_Wikipedia_articles_written_in_American_English'
771	'American_Revolutionary_War'	'All_articles_with_dead_external_links'
771	'American_Revolutionary_War'	'American_Revolutionary_War'
771	'American_Revolutionary_War'	'Articles_with_dead_external_links_from_November_2017'
771	'American_Revolutionary_War'	'Articles_with_permanently_dead_external_links'
771	'American_Revolutionary_War'	'Articles_with_short_description'
771	'American_Revolutionary_War'	'CS1:_Julian-Gregorian_uncertainty'
771	'American_Revolutionary_War'	'CS1:_long_volume_value'
771	'American_Revolutionary_War'	'CS1_Dutch-language_sources_(nl)'
771	'American_Revolutionary_War'	'CS1_Spanish-language_sources_(es)'
771	'American_Revolutionary_War'	'CS1_maint:_Extra_text:_authors_list'
771	'American_Revolutionary_War'	'CS1_maint:_Multiple_names:_authors_list'
771	'American_Revolutionary_War'	'Conflicts_in_1775'
771	'American_Revolutionary_War'	'Conflicts_in_1776'
771	'American_Revolutionary_War'	'Conflicts_in_1777'
771	'American_Revolutionary_War'	'Conflicts_in_1778'
771	'American_Revolutionary_War'	'Conflicts_in_1779'
771	'American_Revolutionary_War'	'Conflicts_in_1780'
771	'American_Revolutionary_War'	'Conflicts_in_1781'
771	'American_Revolutionary_War'	'Conflicts_in_1782'
771	'American_Revolutionary_War'	'Conflicts_in_1783'
771	'American_Revolutionary_War'	'Global_conflicts'
771	'American_Revolutionary_War'	'Pages_with_login_required_references_or_sources'
771	'American_Revolutionary_War'	'Proxy_wars'
771	'American_Revolutionary_War'	'Rebellions_against_the_British_Empire'
771	'American_Revolutionary_War'	'Use_American_English_from_February_2019'
771	'American_Revolutionary_War'	'Use_mdy_dates_from_June_2013'
771	'American_Revolutionary_War'	'Wars_between_the_United_Kingdom_and_the_United_States'
771	'American_Revolutionary_War'	'Wars_of_independence'
771	'American_Revolutionary_War'	'Webarchive_template_wayback_links'
771	'American_Revolutionary_War'	'Wikipedia_articles_with_GND_identifiers'
771	'American_Revolutionary_War'	'Wikipedia_articles_with_LCCN_identifiers'
771	'American_Revolutionary_War'	'Wikipedia_articles_with_NARA_identifiers'
771	'American_Revolutionary_War'	'Wikipedia_indefinitely_semi-protected_pages'
772	'Ampere'	'All_articles_needing_additional_references'
772	'Ampere'	'Articles_needing_additional_references_from_October_2017'
772	'Ampere'	'SI_base_units'
772	'Ampere'	'Units_of_electric_current'
772	'Ampere'	'Use_dmy_dates_from_June_2013'
772	'Ampere'	'Webarchive_template_wayback_links'
774	'American_football'	'All_Wikipedia_GA-Class_vital_articles'
774	'American_football'	'All_Wikipedia_level-4_vital_articles'
774	'American_football'	'All_Wikipedia_vital_articles'
774	'American_football'	'All_Wikipedia_vital_articles_in_Life'
774	'American_football'	'Everyday_life_Version_1.0_articles'
774	'American_football'	'GA-Class_American_football_articles'
774	'American_football'	'GA-Class_United_States_articles'
774	'American_football'	'GA-Class_United_States_articles_of_High-importance'
774	'American_football'	'GA-Class_Version_1.0_articles'
774	'American_football'	'GA-Class_sports_articles'
774	'American_football'	'High-importance_United_States_articles'
774	'American_football'	'High-importance_sports_articles'
774	'American_football'	'Old_requests_for_peer_review'
774	'American_football'	'Sports_and_recreation_good_articles'
774	'American_football'	'Top-importance_American_football_articles'
774	'American_football'	'Unknown-importance_Version_1.0_articles'
774	'American_football'	'WikiProject_American_football_articles'
774	'American_football'	'WikiProject_Sports_articles'
774	'American_football'	'WikiProject_United_States_articles'
774	'American_football'	'Wikipedia_CD_Selection'
774	'American_football'	'Wikipedia_CD_Selection-GAs'
774	'American_football'	'Wikipedia_GA-Class_level-4_vital_articles'
774	'American_football'	'Wikipedia_GA-Class_vital_articles_in_Life'
774	'American_football'	'Wikipedia_Version_1.0_articles'
774	'American_football'	'Wikipedia_articles_that_use_American_English'
774	'American_football'	'Wikipedia_good_articles'
774	'American_football'	'Wikipedia_level-4_vital_articles_in_Life'
775	'Algorithm'	'Algorithms'
775	'Algorithm'	'All_Wikipedia_articles_needing_clarification'
775	'Algorithm'	'All_articles_with_specifically_marked_weasel-worded_phrases'
775	'Algorithm'	'Articles_containing_Arabic-language_text'
775	'Algorithm'	'Articles_containing_Persian-language_text'
775	'Algorithm'	'Articles_with_Curlie_links'
775	'Algorithm'	'Articles_with_example_pseudocode'
775	'Algorithm'	'Articles_with_hAudio_microformats'
775	'Algorithm'	'Articles_with_short_description'
775	'Algorithm'	'Articles_with_specifically_marked_weasel-worded_phrases_from_March_2017'
775	'Algorithm'	'CS1_maint:_Uses_authors_parameter'
775	'Algorithm'	'Commons_category_link_is_on_Wikidata'
775	'Algorithm'	'Mathematical_logic'
775	'Algorithm'	'Pages_including_recorded_pronunciations_(English)'
775	'Algorithm'	'Theoretical_computer_science'
775	'Algorithm'	'Use_mdy_dates_from_September_2017'
775	'Algorithm'	'Webarchive_template_wayback_links'
775	'Algorithm'	'Wikipedia_articles_needing_clarification_from_March_2019'
775	'Algorithm'	'Wikipedia_articles_with_BNE_identifiers'
775	'Algorithm'	'Wikipedia_articles_with_BNF_identifiers'
775	'Algorithm'	'Wikipedia_articles_with_GND_identifiers'
775	'Algorithm'	'Wikipedia_articles_with_LCCN_identifiers'
775	'Algorithm'	'Wikipedia_articles_with_NDL_identifiers'
777	'Annual_plant'	'Annual_plants'
777	'Annual_plant'	'Articles_with_short_description'
777	'Annual_plant'	'Botanical_nomenclature'
777	'Annual_plant'	'Commons_category_link_is_on_Wikidata'
777	'Annual_plant'	'Garden_plants'
777	'Annual_plant'	'Horticulture_and_gardening'
777	'Annual_plant'	'Plant_ecology'
777	'Annual_plant'	'Plants_by_adaptation'
777	'Annual_plant'	'Use_dmy_dates_from_June_2013'
777	'Annual_plant'	'Wikipedia_articles_with_NDL_identifiers'
779	'Anthophyta'	'All_articles_with_vague_or_ambiguous_time'
779	'Anthophyta'	'Articles_with_specifically_marked_weasel-worded_phrases_from_December_2015'
779	'Anthophyta'	'Historically_recognized_plant_taxa'
779	'Anthophyta'	'Use_dmy_dates_from_June_2013'
779	'Anthophyta'	'Vague_or_ambiguous_time_from_April_2015'
780	'Atlas_(disambiguation)'	'All_article_disambiguation_pages'
780	'Atlas_(disambiguation)'	'All_disambiguation_pages'
780	'Atlas_(disambiguation)'	'Disambiguation_pages'
780	'Atlas_(disambiguation)'	'Disambiguation_pages_with_short_description'
782	'Mouthwash'	'All_articles_lacking_reliable_references'
782	'Mouthwash'	'All_articles_with_unsourced_statements'
782	'Mouthwash'	'Articles_lacking_reliable_references_from_September_2011'
782	'Mouthwash'	'Articles_with_short_description'
782	'Mouthwash'	'Articles_with_unsourced_statements_from_March_2012'
782	'Mouthwash'	'Articles_with_unsourced_statements_from_March_2017'
782	'Mouthwash'	'Dentifrices'
782	'Mouthwash'	'Dosage_forms'
782	'Mouthwash'	'Drug_delivery_devices'
782	'Mouthwash'	'Oral_hygiene'
782	'Mouthwash'	'Use_dmy_dates_from_July_2012'
782	'Mouthwash'	'Webarchive_template_wayback_links'
783	'Alexander_the_Great'	'323_BC_deaths'
783	'Alexander_the_Great'	'356_BC_births'
783	'Alexander_the_Great'	'4th-century_BC_Babylonian_kings'
783	'Alexander_the_Great'	'4th-century_BC_Macedonian_monarchs'
783	'Alexander_the_Great'	'4th-century_BC_Macedonians'
783	'Alexander_the_Great'	'4th-century_BC_Pharaohs'
783	'Alexander_the_Great'	'4th-century_BC_rulers'
783	'Alexander_the_Great'	'AC_with_18_elements'
783	'Alexander_the_Great'	'Alexander_the_Great'
783	'Alexander_the_Great'	'All_Wikipedia_articles_written_in_Canadian_English'
783	'Alexander_the_Great'	'All_articles_with_broken_links_to_citations'
783	'Alexander_the_Great'	'All_articles_with_unsourced_statements'
783	'Alexander_the_Great'	'Ancient_Macedonian_generals'
783	'Alexander_the_Great'	'Ancient_Pellaeans'
783	'Alexander_the_Great'	'Argead_kings_of_Macedonia'
783	'Alexander_the_Great'	'Articles_containing_Ancient_Greek-language_text'
783	'Alexander_the_Great'	'Articles_containing_Latin-language_text'
